"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Algeria","DZA","Population density (people per sq. km of land area)","EN.POP.DNST","","4.78845675850429","4.90824061400489","5.03209250379974","5.16259961204833","5.30156608194009","5.44990931000025","5.60690797484192","5.7707335813313","5.93869943822583","6.10899342497502","6.28116796963564","6.45624333470488","6.63566468212315","6.82153089757908","7.01550085231805","7.21751282675691","7.42742028936828","7.64664740903709","7.87691393686968","8.11915448369679","8.37356890340675","8.63893665975295","8.91293298176963","9.19237742154895","9.47454592020959","9.7581062584497","10.0421947819661","10.3250111263194","10.6047142005425","10.8795951699178","11.1491300477802","11.4122842963548","11.6663695449545","11.9082070251161","12.1357906404561","12.348709346948","12.5483213952824","12.7367941085089","12.9172844223131","13.0928060997422","13.2643164241269","13.4334755262959","13.6049753541528","13.7845004072653","13.9765201071486","14.1820328835221","14.401267980552","14.6366584933704","14.890693358637","15.1643911594045","15.4591004895581","15.7724382174377","16.0968711950087","16.4221590097996","16.7405040012764","17.0489020631975","17.3478809609781","",
"East Asia & Pacific (excluding high income)","EAP","Population density (people per sq. km of land area)","EN.POP.DNST","","56.0962892602816","56.843931964017","58.3001273806975","59.7338052927339","61.2309853389777","62.952814586063","64.6186453574476","66.3454083621755","68.1789097995245","70.0691257189099","71.9993194016058","73.8201984728128","75.5813568047412","77.2471984284832","78.7600643247906","80.1557099395174","81.4509415803332","82.744207190364","84.0570073591177","85.3495040976762","86.6882979858794","88.1755761042757","89.6713682484396","91.1000430673495","92.5734651763438","94.1428046763859","95.8056672488502","97.4878694469173","99.1289700123175","100.732805957106","102.26371387031","103.703362457641","105.089930769607","106.465380723215","107.812016954802","109.132983351539","110.437426268409","111.694209198087","112.878304769797","114.103724483128","115.176597652173","116.207201437971","117.197221622208","118.157941992954","119.110040082788","120.031951267733","120.920937707721","121.804495858117","122.680824763096","123.556050740931","124.440106703582","125.342786585381","126.25587345211","127.177361235951","128.093172770511","129.028757093034","129.971934081126","",
"Early-demographic dividend","EAR","Population density (people per sq. km of land area)","EN.POP.DNST","","30.2464792058332","30.9724725515657","31.7215493768559","32.494583957876","33.2909528245073","34.1102072532526","34.9544884634577","35.8204553311028","36.7102460584997","37.6240145445633","38.561872148026","39.5236307266347","40.5100217090628","41.5166927298068","42.5431264965652","43.5879713452599","44.6527062866996","45.7450529162453","46.8760890424288","48.0518241243792","49.2739136197533","50.5380319477293","51.8359493687988","53.1553392251722","54.487887269652","55.8301980490654","57.181913529587","58.5375014897258","59.8910625928321","61.3013550863666","62.6447226099681","63.9772540812527","65.3029585866574","66.6424158936784","67.9742363537989","69.315166432248","70.6616041481397","72.0678940617447","73.4059275939793","74.7374582082223","76.0588676791527","77.3714172932036","78.6782209517251","79.9874522896147","81.2940896494368","82.6024302018298","83.9135850605709","85.2285948756304","86.5453620069626","87.8735631249921","89.2022602927848","90.5213149735946","91.8394135400819","93.1576382292902","94.4667372053877","95.7678328655658","97.0596530713358","",
"East Asia & Pacific","EAS","Population density (people per sq. km of land area)","EN.POP.DNST","","42.7643308184034","43.35777773953","44.4139950504605","45.4549589853731","46.5387398385478","47.7626833077415","48.9472629390626","50.147846204472","51.4911525853947","52.8335667952203","54.2139214917301","55.5194202810652","56.7594487204811","57.9920708873417","59.1034791453313","60.0961609247122","61.0347596863518","61.9690360079109","62.9210765490827","63.8551883962468","64.8232137222327","65.8861703614305","66.9474483487797","67.9608017983496","68.9936639883935","70.0885515048063","71.2406846707281","72.4037943774705","73.5411917188694","74.6507177649226","75.712711659157","76.7113259035688","77.6726618268697","78.63220563195","79.5806392125203","80.5119238383742","81.4202507684887","82.2947882511898","83.1125632176984","83.9431403986083","84.6953666009498","85.4118411141708","86.0938198056547","86.7507431687577","87.3989834709389","88.0408850240004","88.6586931474353","89.2873028125264","89.8993203922403","90.5057376710779","91.1116967298404","91.7329052803786","92.3571696570008","92.9900399620816","93.6199375259241","94.2226702075815","94.8636659149228","",
"Europe & Central Asia (excluding high income)","ECA","Population density (people per sq. km of land area)","EN.POP.DNST","","12.3344816851186","12.525051012827","12.7162761881894","12.9068500654876","13.0945948047042","13.2531404536975","13.4146981961186","13.5724504496673","13.7271829240734","13.8823719917715","14.0374671524038","14.1922956982436","14.3462171972372","14.5009388056329","14.6565771342744","14.81906007773","14.9789377405872","15.1370692885731","15.2942365885604","15.4556213582301","15.6199255068729","15.7763766660995","15.9320338998323","16.098557629874","16.2658161849137","16.4318967937495","16.5974621505054","16.7579347936898","16.9119777118662","17.0253731555576","17.1122953510573","17.1835851562778","17.2418115797237","17.2743320098229","17.2972032478576","17.3154705492991","17.3330520792076","17.344207637956","17.3398594196992","17.3515496676427","17.3428805589626","17.3299996457338","17.3363683423124","17.3514120319394","17.369095434382","17.3959224614877","17.4265282283434","17.4734747493703","17.5503493111951","17.6391116708321","17.735755229485","17.833011253929","17.9404681574014","18.0474447371753","18.1579049387178","18.2668083355067","18.3689761862638","",
"Europe & Central Asia","ECS","Population density (people per sq. km of land area)","EN.POP.DNST","","24.6712424206593","24.9624184632076","25.2556985192095","25.546026409244","25.827604327096","26.0736822523891","26.3126902729113","26.5423204083368","26.7673303905523","26.9731368161652","27.1800014132756","27.406928688561","27.6281424455058","27.8413914101331","28.0473456956995","28.2486727102731","28.4408293045703","28.6310507336617","28.8221099560846","29.0200098216861","29.2129594276656","29.3868736916309","29.5532931736646","29.7271469757407","29.9049912824181","30.0880506607716","30.2729469019798","30.4594265606285","30.6486904104929","30.809001319339","30.9305926668106","31.0576967093754","31.175432165736","31.2526312341016","31.3156481336439","31.3635613099511","31.3374918669751","31.3756458051422","31.409593214775","31.4147849574571","31.4642076366492","31.5226178070389","31.6043851836652","31.6980749473526","31.794011529157","31.896690424258","32.0108201352429","32.14002754902","32.27120118126","32.394323551123","32.4703573249133","32.6047891359659","32.7563808709062","32.9123642239451","33.0698509271068","33.2245825463467","33.3652336405035","",
"Ecuador","ECU","Population density (people per sq. km of land area)","EN.POP.DNST","","16.8937256176853","17.3850960843809","17.8938484323075","18.4202716370467","18.9644523912729","19.5263870827915","20.1056819823725","20.7011486779367","21.3113892501084","21.9351502673024","22.5720091027308","23.221756249097","23.8835283918509","24.5564441554689","25.2398172229447","25.9333875162549","26.6371694841786","27.3513906949863","28.0763365120647","28.8124729085392","29.5592905649473","30.3169339690796","31.0873175841641","31.8731072099408","32.6758380291865","33.4955425516544","34.3307650628522","35.1798006068487","36.0402290131484","36.9097348649039","37.7871333622309","38.6709543418581","39.5578745845976","40.4438628810865","41.3256140731108","42.2030017338535","43.0753973414246","48.9768279916251","49.9222539861491","50.8479465292318","51.7505033016589","52.6335158640683","53.5094258334675","54.3954219681108","55.3037244322757","56.2388468352392","57.1970244805927","58.1718553712353","59.1531446287647","60.1332340151393","61.1103035915606","62.085947817684","63.0598606861008","64.032501207924","65.0038975680464","65.9730552423901","66.9385488806571","",
"Egypt, Arab Rep.","EGY","Population density (people per sq. km of land area)","EN.POP.DNST","","27.871527449897","28.6364719473605","29.4150886533728","30.2085509066251","31.0170917675423","31.8424993721433","32.6827274097142","33.5298196795419","34.3732241699734","35.2064624039379","36.0273062434075","36.8412697774876","37.6594173489377","38.4971841880557","39.3668210357125","40.2722708322869","41.2140007031996","42.1966497563916","43.2244874177508","44.3007102315536","45.4231814757145","46.591611833844","47.8121010598222","49.0923210608268","50.4344618011954","51.8435913405997","53.3087839670501","54.7966206238385","56.2625676829575","57.6746345873725","59.0209352554121","60.3099462554624","61.5556793410016","62.7814003716912","64.0056115324728","65.2302536541263","66.4534803355266","67.6860274247828","68.9403425586418","70.2255140891054","71.5525038927118","72.9219127027977","74.3200984479381","75.7264543673715","77.12908634286","78.5162971520418","79.9008016474961","81.3239047666884","82.8419528856296","84.4920448038576","86.2901813250289","88.2146335828018","90.2179245567331","92.2322226128886","94.2068129991461","96.1260545481943","97.9990466623135","",
"Euro area","EMU","Population density (people per sq. km of land area)","EN.POP.DNST","","101.223833737376","102.168520020476","103.132897354274","104.079938626567","105.015171315596","105.880969429213","106.624410906496","107.324523379458","108.0381274347","108.628158619421","109.239032460051","109.998022308442","110.724088795655","111.378311047944","111.971217403208","112.475818998257","112.917671934593","113.360467303622","113.810223879102","114.290832803845","114.720353713514","115.028558199831","115.258918731003","115.452104981554","115.67379158241","115.968056779506","116.297334593894","116.697079141968","117.208968619019","117.760698475766","118.202365404421","118.751938751273","119.238888212023","119.58621885468","119.894616223901","120.205622623088","120.494252777827","120.749725750888","121.063385170897","119.998516527645","120.484376457457","121.051914860026","121.688554559206","122.376763470308","123.017297709082","123.622433944657","124.263167209198","124.897046902676","125.307387623183","125.538789412785","125.279041696942","125.546419045914","125.908786346685","126.336019056804","126.761115302198","127.14709691177","127.463565066716","",
"Eritrea","ERI","Population density (people per sq. km of land area)","EN.POP.DNST","","14.1845544554455","14.5509405940594","14.933396039604","15.3285841584158","15.7344455445545","16.1499702970297","16.5762772277228","17.015099009901","17.4687425742574","17.9393861386139","18.4277128712871","18.9336831683168","19.4570297029703","19.997198019802","20.5541089108911","21.1259702970297","21.7135445544554","22.3212871287129","22.955396039604","23.6192079207921","24.3046138613861","25.0051584158416","25.7268316831683","26.4781089108911","27.2589207920792","28.0902079207921","28.9539504950495","29.7659504950495","30.4135742574257","30.8248613861386","30.9633366336634","30.8770495049505","30.6836336633663","30.5489405940594","30.5956336633663","30.8552376237624","31.3004950495049","31.923","32.6956732673267","33.5920891089109","34.6249900990099","35.7885049504951","37.0125247524753","38.2041881188119","39.297099009901","40.2638415841584","41.122099009901","41.9072871287129","42.6765742574257","43.4736633663366","44.3038613861386","","","","","","","",
"Spain","ESP","Population density (people per sq. km of land area)","EN.POP.DNST","","61.5055624474769","62.074044579615","62.6208551762776","63.2462183360679","63.9367161551083","64.5948097162752","65.3946676537677","66.2554203849694","66.9115490815959","67.6588318860299","68.4791108087558","69.2394033374685","70.0086978270439","70.7820610305153","71.5687608830535","72.3378345377024","73.0905192777355","73.7991672171841","74.4511550626576","75.0618956093459","75.5989088215272","76.0541624954951","76.4301804056625","76.7466842864008","77.0252923274067","77.2557744674035","77.4563811468845","77.6208133109082","77.7425997116771","77.8218044209515","78.0201345506968","78.403181563351","78.8107920871376","79.1869053339741","79.5371816434406","79.8691574563511","80.2046071600192","80.5372196860484","80.8643180362005","81.2983246492986","81.9433763941266","83.0225192369349","84.5088139260031","85.9848050803317","87.4654972049129","88.9761493446631","90.6149005229308","92.1293223736969","92.9750651746681","93.1519309613808","93.5078358806114","93.5068371284061","93.2009456028468","92.9227364506907","92.9526830143124","93.0492658676261","93.2253514197302","",
"Estonia","EST","Population density (people per sq. km of land area)","EN.POP.DNST","","28.9001415428167","29.2904694503421","29.6970276008493","30.1270582684595","30.5394196744515","30.8704175513093","31.1145553196509","31.4039631988677","31.7350554376032","32.0848313281434","32.4830148619958","32.8501533380514","33.1670441141779","33.4552724699222","33.7190846897853","33.9602736494456","34.21115829205","34.4465204057561","34.6386647794291","34.8482896909648","35.0947393253126","35.3482896909648","35.5920028308563","35.8248879452701","36.0646614767634","36.3338051427223","36.6176220806794","36.8459542344893","36.9929464496343","37.0175513092711","36.8321302193914","36.1663364000944","35.2471809389007","34.5013918376976","33.8908704883227","33.3945270110875","33.0156876621845","32.7000707714083","32.7965086105214","32.9555319650861","32.7462845010616","32.5395140363293","32.3359282849729","32.1431941495636","31.9597782495872","31.7718801604152","31.6272705826846","31.5425807973579","31.4818353385232","31.4101203113942","31.3149091766926","31.2030195800896","30.3196917414309","30.2402806533241","30.26011042098","30.2689210950081","30.2617897400506","",
"Ethiopia","ETH","Population density (people per sq. km of land area)","EN.POP.DNST","","22.67119","23.221389","23.798429","24.397024","25.013626","25.641376","26.281208","26.946079","27.654161","28.415077","29.245207","30.13258","31.025115","31.851708","32.566821","33.146891","33.62239","34.068316","34.590226","35.264898","36.120288","37.136848","38.285883","39.518801","40.800343","42.12073","43.493283","44.932064","46.458913","48.086516","49.821083","51.647768","53.532956","55.431123","57.30988","59.155148","60.97645","62.794151","64.640054","66.537331","68.492257","70.497192","72.545144","74.624405","76.727083","78.850689","81.000409","83.184892","85.416253","87.70267","90.046756","92.444183","94.887724","97.366774","99.873033","102.403196","104.957438","",
"European Union","EUU","Population density (people per sq. km of land area)","EN.POP.DNST","","98.0783160992769","98.9488021895954","99.8326023336399","100.707116873559","101.542495037582","102.320650341","103.064949301158","103.757320186028","104.425720983179","104.979672993934","105.535318476811","106.212743038324","106.855609135097","107.45369183561","108.024248596723","108.533466542831","108.982170137487","109.412301240855","109.838010043072","110.292381700277","110.698308500506","111.004840781533","111.262255874498","111.507272828204","111.777111673022","112.085759429317","112.405353848574","112.763881180454","113.170384650694","113.553615056977","113.781333151092","114.127564660845","114.522632589362","114.797945092806","115.038331455946","115.209130176469","115.423339526353","115.584493079437","115.816573730424","115.088934406775","115.333635083186","115.657178090507","116.071437399721","116.539991268663","117.008449495049","117.465108969497","117.924866984861","118.386454809834","118.716984614969","118.939470146259","118.847836674558","119.201253997741","119.517225308386","119.889121675842","120.264907873602","120.607671053145","120.900763719307","",
"Fragile and conflict affected situations","FCS","Population density (people per sq. km of land area)","EN.POP.DNST","","9.48720032138298","9.70997098457708","9.94195633729083","10.1848602928204","10.4398924564629","10.7079991632974","10.9890179371062","11.2813825287909","11.5830588164908","11.892739106269","12.2087602971239","12.5322349878572","12.8670132928437","13.2194184716895","13.5924042076344","13.9879777168984","14.4033474179851","14.8302455273448","15.2572210920985","15.6759654365773","16.0851163662179","16.4876542130705","16.8862559035751","17.285047367525","17.6883004013086","18.0939733363977","18.5039478286803","18.9305669594804","19.3894934153497","20.0442414851072","20.601592148779","21.2050752556052","21.836968258795","22.4737214505951","23.0988037123646","23.7059141440279","24.3012174509291","24.8803162901175","25.4684949584332","26.0951623197261","26.7572982828771","27.4458510770379","28.1572967127181","28.8846002341679","29.6228927827751","30.3724336092068","31.1347821992134","31.9110136762941","32.7068954611471","33.5080332440089","34.3220537828091","35.1497640129199","35.9929783707997","36.8506498322926","37.725544233943","38.6212731254707","39.5358089823992","",
"Finland","FIN","Population density (people per sq. km of land area)","EN.POP.DNST","","14.6459338783282","14.7458649331889","14.8504842575265","14.9333300502315","14.9831970846055","15.0394596014314","15.1211267605634","15.1891690469155","15.180357201484","15.1229751469188","15.1420729505237","15.2324665944384","15.3192192783742","15.39963229259","15.4681374963065","15.5148363373715","15.5582980399882","15.6030335861322","15.6429626711317","15.6917003184609","15.7587708066581","15.8473127811156","15.9420434026068","16.0274565809777","16.0944417085262","16.1468006172232","16.1926622673102","16.2398010440264","16.2985357365639","16.3709609639187","16.4606191930136","16.5533733871762","16.6336616435208","16.7055156111494","16.7693949243245","16.8244952230868","16.8746019238977","16.9194589448111","16.9587773728619","16.9940214714863","17.0327587905053","17.0740930431071","17.1148560359828","17.1646212941988","17.2234676122","17.3169839860577","17.3919563287185","17.4840375123396","17.5678545574202","17.6484106614018","17.7309947678436","17.8155615518773","17.8978314521702","17.9720030274112","18.0301108880919","18.0820078312658","18.134654996545","",
"Fiji","FJI","Population density (people per sq. km of land area)","EN.POP.DNST","","22.2854953475643","23.0748221127531","23.8756431308155","24.6551724137931","25.3904214559387","26.0713738368911","26.7056923918993","27.3066228790367","27.895894909688","28.4909140667761","29.0969348659004","29.7106732348112","30.3287903667214","30.9462506841817","31.5596606458675","32.1576354679803","32.7454296661193","33.3522167487685","34.0195949644226","34.7703886152162","35.6297208538588","36.5735084838533","37.5145593869732","38.3342090859332","38.9524356869184","39.3293924466338","39.5032840722496","39.5685276409414","39.6619594964423","39.8811165845649","40.2557744937055","40.7515599343186","41.3259989053092","41.9084291187739","42.4465243568692","42.9379310344828","43.3968253968254","43.8048713738369","44.1430760810071","44.4019157088123","44.5658456486043","44.6464696223317","44.6977558839628","44.792227695676","44.9817733990148","45.2879584017515","45.6930487137384","46.15982484948","46.6320197044335","47.0689655172414","47.4595511767926","47.815873015873","48.1507936507937","48.4841817186645","48.8313628899836","49.1932129173508","49.5622331691297","",
"France","FRA","Population density (people per sq. km of land area)","EN.POP.DNST","","86.6466319058276","87.8791737012304","89.1283947640446","90.3076553126799","91.3566082856733","92.2422421383266","92.9850548556859","93.6436019344129","94.3050856453524","95.0298110458999","95.8430938050421","96.7175217029339","97.5978466066806","98.403506540664","99.0795127014508","99.6071550162687","100.014355232567","100.349498383828","100.683008855239","101.066867593733","101.514378931193","102.01277180477","102.556189386411","103.130521961892","103.723906121479","104.339366158047","104.978375866494","105.624681498878","106.256963251434","106.859823893951","106.944750640084","107.477848004914","107.944551548793","108.347103923685","108.739215548354","109.124924292091","109.511637480926","109.916039861061","110.482966936778","111.242096161892","112.054654271399","112.872521320344","113.613134004426","114.515476452475","115.384063944828","116.191340641695","116.912445486732","117.567650342334","118.174080366492","118.759339991649","119.335112019946","119.914072757409","120.532950800855","121.112674929172","121.619058746667","122.105587096777","122.578378064098","",
"Faroe Islands","FRO","Population density (people per sq. km of land area)","EN.POP.DNST","","25.154010361548","25.4799415793895","25.797993141415","26.1131793740529","26.4326636007723","26.7435518393288","27.0544400778853","27.363895651748","27.6833798784674","27.9964171140646","28.3216319995592","28.6597408672981","29.0014313967715","29.3373912674696","29.6611734882704","29.9770760532553","30.2829499653835","30.5823768863895","30.8746404839265","31.170485743198","31.4591676790005","31.7385372942932","32.0200559066266","32.3223481570203","32.6454140454742","33.006445548314","33.39613034503","33.7514311890946","34.0014311781642","34.093121718568","33.9949841870421","33.7399698715441","33.4097406596212","33.1303710443284","32.9799412514785","32.9928352337228","33.1310873766753","33.3667607188069","33.6224913666518","33.8524340500081","34.0444111189785","34.2184798792762","34.3653280103916","34.4863881770185","34.5881073702789","34.6583079402755","34.7048695428243","34.7313738396598","34.7542964747607","34.7779354422086","34.819482718329","34.8610299944495","34.9190529145487","34.9871044875046","35.0752133661739","35.1840958829034","35.3080213789178","",
"Micronesia, Fed. Sts.","FSM","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141.141428571429","144.875714285714","148.477142857143","151.51","153.651428571429","154.777142857143","155.002857142857","154.625714285714","154.022857142857","153.474285714286","153.092857142857","152.832857142857","152.594285714286","152.252857142857","151.708571428571","150.977142857143","150.111428571429","149.254285714286","148.514285714286","148.022857142857","147.811428571429","147.861428571429","148.145714285714","148.592857142857","149.19","149.91","150.777142857143","",
"Gabon","GAB","Population density (people per sq. km of land area)","EN.POP.DNST","","1.95663833585594","1.97852291690922","2.00358986300307","2.03279000271665","2.06663950013583","2.10562735281562","2.14934994372647","2.19611518609074","2.24359840105561","2.29020840610083","2.33527768075445","2.37948926922032","2.42411223658167","2.47097450227035","2.52150424962161","2.57604688167035","2.63427640004657","2.69620832848217","2.76141188341677","2.82981720805682","2.90133504094384","2.97611285753095","3.05434470446695","3.13611596227733","3.22150424962161","3.3105406139636","3.40304653238639","3.49849807893818","3.59615787635348","3.69547095121667","3.79641789886289","3.89908021888462","4.00319788877246","4.10860014747545","4.21522490006598","4.32333604998642","4.43328288120464","4.54544184421935","4.66011953273567","4.77790196763302","4.89874257771568","5.02351457290333","5.15444560872434","5.29438817091629","5.44543796328637","5.60734272519114","5.77945822175651","5.96270811503085","6.1580859238561","6.36554507703652","6.58633523499049","6.81808902860248","7.05270695075096","7.27951643575115","7.49087980750572","7.68341677339232","7.85942096479994","",
"United Kingdom","GBR","Population density (people per sq. km of land area)","EN.POP.DNST","","218.244946885463","220.104989046418","221.758359856157","223.205059314678","224.643698590501","225.885586739966","227.105361054851","228.213532840078","229.164427727028","230.079981812921","231.042958707064","231.82765676022","232.275976522135","232.422494109866","232.405241185467","232.348067622866","232.271698425164","232.284148307362","232.492667300459","232.770702269251","232.85177117348","232.768325548712","232.847716281569","233.216517174389","233.746405985202","234.288414004051","234.787128508246","235.3090852726","235.92241970818","236.628719050965","237.361621130079","238.0043896995","238.575678915389","239.183834166908","239.817426528335","240.428843053776","241.048873641136","241.752329186128","242.559690819659","243.427908899268","244.366854048692","245.40354234696","246.548906708552","247.955627660894","249.663977183483","251.50589013351","253.471925763651","255.474703426611","257.414417393461","259.440189310958","261.47612119208","263.30054147894","265.06934237176","267.073781672385","269.205394122267","271.134481048237","272.898247426942","",
"Georgia","GEO","Population density (people per sq. km of land area)","EN.POP.DNST","","64.7958291052871","65.7878162286994","66.7640575247559","67.7123062388467","68.6098183981245","69.3988593022849","70.0829280240736","70.721508800168","71.3863326218552","72.0791490255082","72.8331992022114","73.5732530879317","74.2240806186361","74.8714090765947","75.4260121067917","75.9718674551244","76.4914797578642","76.9393610693166","77.5079603904965","78.1640365303195","78.8078659155324","79.4779383463382","80.1795024318556","80.86707022639","81.5791315301445","82.3069386612548","82.9892578466706","83.8150390146611","84.0354805976416","84.0127366247944","84.6058294551944","85.2636551313902","85.921480807586","85.0554603030197","82.8230518912488","80.7603485076455","79.2819902725778","78.5069456594003","77.8981070016446","77.299765562126","76.7416634591833","76.2272997655621","75.2475593967599","74.2678190279576","73.3055740228839","72.3608243815389","71.4160747401938","70.506315826306","69.5965569124182","68.6867979985304","67.7945344483712","66.9197662619406","66.0624934392386","65.2052206165366","65.0320165156234","65.0705063158263","65.0320165156234","",
"Ghana","GHA","Population density (people per sq. km of land area)","EN.POP.DNST","","30.1772831150567","31.1394216401512","32.0973543113299","33.0196405027687","33.8865649995605","34.6795816120243","35.4111101344819","36.1299991210337","36.904926606311","37.7822932231696","38.7943790102839","39.9207743693417","41.0921640151182","42.2091764085436","43.2073789223873","44.0514722686121","44.7828513667926","45.5062802144678","46.3688889865518","47.4730948404676","48.860002636899","50.4882921684099","52.2770721631362","54.1054671706074","55.8856816383933","57.5911751779907","59.2485101520612","60.8869385602531","62.5554803551024","64.2887404412411","66.0961325481234","67.9610354223433","69.8621429199262","71.7683660015821","73.6594313087809","75.5278544431748","77.3877647886086","79.2673551902962","81.2059945504087","83.2326711786939","85.3546848905687","87.5649204535466","89.8601652456711","92.2322932231695","94.6735035598137","97.1847806978993","99.7636107937066","102.393601125077","105.053313703085","107.726571152325","110.406064867716","113.092418915356","115.787338489936","118.495925991035","121.221855497934","123.963821745627","126.718946119364","",
"Gibraltar","GIB","Population density (people per sq. km of land area)","EN.POP.DNST","","2378.6","2428.4","2484.8","2545.4","2604.1","2661.2","2717.4","2769.4","2815.9","2856","2886.9","2910.4","2927.8","2942.7","2957.8","2974.2","2990.2","3004.9","3017.7","3027.2","3033.4","3038.1","3038.3","3032.5","3020.7","3000.4","2974.4","2946.9","2926.2","2916.4","2921.2","2937.9","2962.3","2989.5","3014.7","3038.2","3059.4","3080.1","3099.1","3118","3137.4","3154.4","3172","3189.6","3208.5","3229.6","3251","3273.2","3295.6","3318.9","3340.5","3362.3","3383.1","3403.8","3422.8","3440.8","3457.1","",
"Guinea","GIN","Population density (people per sq. km of land area)","EN.POP.DNST","","14.7877747029139","15.019794888491","15.2592585056161","15.5122049487221","15.7814015953117","16.0706047533778","16.3742715285691","16.6742267621683","16.9461297411688","17.173083184112","17.3524336643334","17.4918240273482","17.5987302620869","17.6849462803191","17.7621439036301","17.8316824027348","17.9003906885886","17.9925687774703","18.1388490965326","18.361964838027","18.6789190949048","19.0892275761029","19.5771447175647","20.1169786749145","20.6933379456292","21.2835625915676","21.9008749796516","22.6065521732053","23.484665472896","24.5852759238157","25.9414333387596","27.5062591567638","29.1520266970536","30.7027958652124","32.0330986488686","33.0968256552173","33.9328829562103","34.6056364968257","35.2180083021325","35.8479000488361","36.5096003581312","37.1860043952466","37.888035161973","38.6221268110044","39.3933949210483","40.2141787400293","41.090375223832","42.0118101904607","42.9615985674752","43.9287400293016","44.9095311736936","45.9118875142439","46.9502482500407","48.0445588474687","49.2085829399316","50.4473547126811","51.7547452384828","",
"Gambia, The","GMB","Population density (people per sq. km of land area)","EN.POP.DNST","","37.226976284585","37.8975296442688","38.4458498023715","38.9874505928854","39.6107707509881","40.3339920948617","41.1402173913043","42.046442687747","43.0630434782609","44.1981225296443","45.4737154150198","46.8912055335968","48.4052371541502","49.9517786561265","51.4891304347826","53.0048418972332","54.527371541502","56.1097826086957","57.821837944664","59.7202569169961","61.7995059288538","64.052371541502","66.5254940711462","69.2790513833992","72.3415019762846","75.7499011857708","79.4589920948617","83.3053359683795","87.0689723320158","90.5936758893281","93.823418972332","96.8100790513834","99.6401185770751","102.453458498024","105.358003952569","108.370355731225","111.479150197628","114.717786561265","118.124505928854","121.72371541502","125.542984189723","129.579940711462","133.813636363636","138.198913043478","142.70790513834","147.334090909091","152.086561264822","156.973517786561","162.01185770751","167.208399209486","172.565513833992","178.075592885376","183.72766798419","189.511067193676","195.414031620553","201.43290513834","207.566007905138","",
"Guinea-Bissau","GNB","Population density (people per sq. km of land area)","EN.POP.DNST","","22.1698079658606","22.402880512091","22.6381934566145","22.9004623044097","23.2063300142248","23.5584281650071","23.949573257468","24.376813655761","24.8342105263158","25.3139046941679","25.827027027027","26.3687766714083","26.8947368421053","27.3451280227596","27.6838549075391","27.8860597439545","27.9784495021337","28.0403627311522","28.1814366998578","28.4798719772404","28.9653982930299","29.6112375533428","30.3738620199147","31.1832503556188","31.9882290184922","32.7747510668563","33.5567923186344","34.3435988620199","35.1536273115221","35.9985775248933","36.8831792318634","37.7951635846373","38.7115576102418","39.5996088193457","40.4381934566145","41.2183499288762","41.953307254623","42.6712304409673","43.4137268847795","44.2115576102418","45.075106685633","46.000106685633","46.9844238975818","48.0208036984353","49.1051920341394","50.2371621621622","51.4209815078236","52.6614864864865","53.9633001422475","55.3300142247511","56.7622332859175","58.2552987197724","59.797119487909","61.3706970128023","62.9632290184922","64.5696301564723","66.1907183499289","",
"Equatorial Guinea","GNQ","Population density (people per sq. km of land area)","EN.POP.DNST","","9.23162210338681","9.36149732620321","9.50438502673797","9.67761140819964","9.88934046345811","10.1557219251337","10.4613190730838","10.743422459893","10.9173975044563","10.9274509803922","10.7545811051693","10.4308377896613","10.0185739750446","9.60520499108734","9.26014260249554","8.9908734402852","8.7941889483066","8.71604278074866","8.80848484848485","9.10249554367201","9.62791443850267","10.3606773618538","11.2112299465241","12.0529768270945","12.7948663101604","13.4054901960784","13.9099108734403","14.3431729055258","14.7642780748663","15.2173262032086","15.7085204991087","16.2263101604278","16.7775401069519","17.3668449197861","17.9989661319073","18.6808912655971","19.4166131907308","20.2022459893048","21.0316577540107","21.9009982174688","22.8079144385027","23.757825311943","24.7633155080214","25.8401782531194","26.9988235294118","28.2430303030303","29.5660249554367","30.9596434937611","32.4103743315508","33.9074509803922","35.4470588235294","37.0264884135472","38.6362210338681","40.2646702317291","41.9033511586453","43.54688057041","45.1939037433155","",
